country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Austria,AT,2020-W01,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W02,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W03,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W04,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W05,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W06,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W07,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W08,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W09,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W10,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W11,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W12,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W13,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W14,national,AT,Austria,,,8932664,,,
Austria,AT,2020-W15,national,AT,Austria,1841,12339,8932664,138.133484031192,14.9201718129508,Manual webscraping
Austria,AT,2020-W16,national,AT,Austria,684,58488,8932664,654.765476458087,1.16947066064834,Manual webscraping
Austria,AT,2020-W17,national,AT,Austria,448,33443,8932664,374.389991608327,1.33959273988578,Manual webscraping
Austria,AT,2020-W18,national,AT,Austria,312,26598,8932664,297.761115832858,1.17302052785924,Country website
Austria,AT,2020-W19,national,AT,Austria,264,42153,8932664,471.897297379595,0.626289943776244,Country website
Austria,AT,2020-W20,national,AT,Austria,335,46001,8932664,514.975151869588,0.728245038151345,Country website
Austria,AT,2020-W21,national,AT,Austria,265,39348,8932664,440.495690871167,0.673477686286469,Country website
Austria,AT,2020-W22,national,AT,Austria,195,46677,8932664,522.542883063776,0.417764637830195,Country website
Austria,AT,2020-W23,national,AT,Austria,227,41063,8932664,459.694890572398,0.552809098214938,Country website
Austria,AT,2020-W24,national,AT,Austria,172,35243,8932664,394.540755143147,0.488040178191414,Country website
Austria,AT,2020-W25,national,AT,Austria,248,15775,8932664,176.599052645437,1.57210776545166,Country website
Austria,AT,2020-W26,national,AT,Austria,335,61905,8932664,693.018342568354,0.541151764800905,Country website
Austria,AT,2020-W27,national,AT,Austria,640,45284,8932664,506.948431061551,1.41330271177458,Country website
Austria,AT,2020-W28,national,AT,Austria,596,48936,8932664,547.832091299975,1.21791727971228,Country website
Austria,AT,2020-W29,national,AT,Austria,784,51929,8932664,581.338333110929,1.50975370217027,Country website
Austria,AT,2020-W30,national,AT,Austria,872,99229,8932664,1110.85561933148,0.878775358010259,Country website
Austria,AT,2020-W31,national,AT,Austria,794,57416,8932664,642.764577286239,1.38288978681901,Country website
Austria,AT,2020-W32,national,AT,Austria,722,56554,8932664,633.114600526786,1.2766559394561,Country website
Austria,AT,2020-W33,national,AT,Austria,1463,56622,8932664,633.875851593657,2.58380134929886,Country website
Austria,AT,2020-W34,national,AT,Austria,1907,76497,8932664,856.373865623962,2.49290821862295,Country website
Austria,AT,2020-W35,national,AT,Austria,1941,77105,8932664,863.180345751279,2.51734647558524,Country website
Austria,AT,2020-W36,national,AT,Austria,2268,83733,8932664,937.379935033938,2.70860950879582,Country website
Austria,AT,2020-W37,national,AT,Austria,3997,86241,8932664,965.456665559121,4.63468651801347,Country website
Austria,AT,2020-W38,national,AT,Austria,5212,102617,8932664,1148.78383425146,5.07908046425056,Country website
Austria,AT,2020-W39,national,AT,Austria,4656,110816,8932664,1240.57056215257,4.20155934161132,Country website
Austria,AT,2020-W40,national,AT,Austria,5598,130874,8932664,1465.11723714225,4.27739657991656,Country website
Austria,AT,2020-W41,national,AT,Austria,7488,124663,8932664,1395.58590807849,6.00659377682231,TESSy
Austria,AT,2020-W42,national,AT,Austria,9904,129647,8932664,1451.38113333268,7.63920491796956,TESSy
Austria,AT,2020-W43,national,AT,Austria,18274,158997,8932664,1779.95052763655,11.4932986156972,TESSy
Austria,AT,2020-W44,national,AT,Austria,31620,167926,8932664,1879.90950963789,18.8297226159142,TESSy
Austria,AT,2020-W45,national,AT,Austria,44760,199567,8932664,2234.12634797413,22.428557827697,TESSy
Austria,AT,2020-W46,national,AT,Austria,47886,215044,8932664,2407.38932976769,22.2680009672439,TESSy
Austria,AT,2020-W47,national,AT,Austria,40745,207745,8932664,2325.677983634,19.6129870755012,TESSy
Austria,AT,2020-W48,national,AT,Austria,31165,196461,8932664,2199.35508600794,15.8631993118227,TESSy
Austria,AT,2020-W49,national,AT,Austria,23081,163770,8932664,1833.38363560971,14.0935458264639,TESSy
Austria,AT,2020-W50,national,AT,Austria,18707,162984,8932664,1824.58446886618,11.4778137731311,TESSy
Austria,AT,2020-W51,national,AT,Austria,14864,185766,8932664,2079.62596600521,8.0014642076591,TESSy
Austria,AT,2020-W52,national,AT,Austria,13344,163961,8932664,1835.52185551813,8.13852074578711,TESSy
Austria,AT,2020-W53,national,AT,Austria,14907,127657,8932664,1429.10334475807,11.6773854939408,TESSy
Austria,AT,2021-W01,national,AT,Austria,14718,137035,8932664,1534.08882277448,10.7403218155946,TESSy
Austria,AT,2021-W02,national,AT,Austria,11282,911735,8932664,10206.7535507884,1.23742096113454,TESSy
Austria,AT,2021-W03,national,AT,Austria,10719,1144351,8932664,12810.8591121305,0.936688131526079,TESSy
Austria,AT,2021-W04,national,AT,Austria,10409,655713,8932664,7340.62089428193,1.58743230651215,TESSy
Austria,AT,2021-W05,national,AT,Austria,10707,960284,8932664,10750.2532279284,1.11498265096576,TESSy
Austria,AT,2021-W06,national,AT,Austria,10019,1477892,8932664,16544.8067900013,0.677925044590538,TESSy
Austria,AT,2021-W07,national,AT,Austria,12569,1500910,8932664,16802.4902761371,0.837425295320839,TESSy
Austria,AT,2021-W08,national,AT,Austria,17752,1582385,8932664,17714.5921978035,1.12185087699896,TESSy
Austria,AT,2021-W09,national,AT,Austria,20508,1651867,8932664,18492.4340599848,1.24150430997169,TESSy
Austria,AT,2021-W10,national,AT,Austria,23051,1829934,8932664,20485.8707324041,1.25966291680465,TESSy
Austria,AT,2021-W11,national,AT,Austria,26266,1991339,8932664,22292.7785037028,1.31901198138539,TESSy
Austria,AT,2021-W12,national,AT,Austria,27808,2081325,8932664,23300.159952283,1.33607197338234,TESSy
Austria,AT,2021-W13,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W14,national,AT,Austria,20417,2067620,8932664,23146.7342777026,0.987463847322042,TESSy
Austria,AT,2021-W15,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W16,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W17,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W18,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W19,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W20,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W21,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W22,national,AT,Austria,2883,4859495,8932664,54401.4081353558,0.0593271523069784,TESSy
Austria,AT,2021-W23,national,AT,Austria,2115,5649558,8932664,63246.0596301395,0.0374365569837499,TESSy
Austria,AT,2021-W24,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W25,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W26,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W27,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W28,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W29,national,AT,Austria,3378,2807249,8932664,31426.7837679778,0.120331327929941,TESSy
Austria,AT,2021-W30,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W31,national,AT,Austria,,,8932664,,,
Austria,AT,2021-W32,national,AT,Austria,7256,2584647,8932664,28934.7836211012,0.280734661251614,TESSy
Austria,AT,2021-W33,national,AT,Austria,9628,465080,8932664,5206.50950265229,2.07018147415498,TESSy
Austria,AT,2021-W34,national,AT,Austria,11033,2703030,8932664,30260.0657541804,0.408171570422822,TESSy
Austria,AT,2021-W35,national,AT,Austria,13094,2840922,8932664,31803.7485793712,0.46090670563993,TESSy
Austria,AT,2021-W36,national,AT,Austria,15076,3308862,8932664,37042.2754063066,0.455624924823096,TESSy
Austria,AT,2021-W37,national,AT,Austria,14651,2975110,8932664,33305.9656111547,0.492452379912003,TESSy
Austria,AT,2021-W38,national,AT,Austria,12588,3163381,8932664,35413.6347230793,0.397928671886188,TESSy
Austria,AT,2021-W39,national,AT,Austria,13955,3015264,8932664,33755.4843661421,0.462811879822132,TESSy
Austria,AT,2021-W40,national,AT,Austria,13733,3662031,8932664,40995.9559656559,0.375010479157604,TESSy
Austria,AT,2021-W41,national,AT,Austria,16167,3594537,8932664,40240.369502312,0.449765853015284,TESSy
Austria,AT,2021-W42,national,AT,Austria,24516,3690879,8932664,41318.9055359073,0.664232016275798,TESSy
Austria,AT,2021-W43,national,AT,Austria,34657,3074257,8932664,34415.9032512585,1.12732930265752,TESSy
Austria,AT,2021-W44,national,AT,Austria,56598,4763048,8932664,53321.6966405543,1.18827271948551,TESSy
Austria,AT,2021-W45,national,AT,Austria,78957,4309646,8932664,48245.9208137684,1.83209943461714,TESSy
Austria,AT,2021-W46,national,AT,Austria,97401,5909773,8932664,66159.1323708135,1.6481343699665,TESSy
Austria,AT,2021-W47,national,AT,Austria,82812,7827648,8932664,87629.4910454485,1.05794230910741,TESSy
Austria,AT,2021-W48,national,AT,Austria,51092,6021454,8932664,67409.3864943314,0.848499382375088,TESSy
Austria,AT,2021-W49,national,AT,Austria,29436,5066057,8932664,56713.8425894,0.581043600575359,TESSy
Austria,AT,2021-W50,national,AT,Austria,19162,5990972,8932664,67068.1445087378,0.319847931187126,TESSy
Austria,AT,2021-W51,national,AT,Austria,15212,4770559,8932664,53405.7812988376,0.318872484335693,TESSy
Austria,AT,2021-W52,national,AT,Austria,23229,4844026,8932664,54228.2347125113,0.479539127164057,TESSy
Austria,AT,2022-W01,national,AT,Austria,62580,4168221,8932664,46662.6865177063,1.50135993269071,TESSy
Austria,AT,2022-W02,national,AT,Austria,111182,7970300,8932664,89226.4614453202,1.39495376585574,TESSy
Austria,AT,2022-W03,national,AT,Austria,176623,7790563,8932664,87214.329342288,2.26714038510439,TESSy
Austria,AT,2022-W04,national,AT,Austria,227771,7923740,8932664,88705.2283618862,2.87453904343151,TESSy
Austria,AT,2022-W05,national,AT,Austria,232055,7927760,8932664,88750.2317337807,2.92711938807431,TESSy
Austria,AT,2022-W06,national,AT,Austria,217145,6113208,8932664,68436.5604706502,3.55206300848916,TESSy
Austria,AT,2022-W07,national,AT,Austria,196474,6216441,8932664,69592.240343978,3.1605544072565,TESSy
Austria,AT,2022-W08,national,AT,Austria,185997,5714168,8932664,63969.3600923532,3.2550145532998,TESSy
Austria,AT,2022-W09,national,AT,Austria,217879,5794561,8932664,64869.3491661614,3.76006051191799,TESSy
Austria,AT,2022-W10,national,AT,Austria,300507,5859407,8932664,65595.2916173719,5.12862479087048,TESSy
Austria,AT,2022-W11,national,AT,Austria,317882,6155757,8932664,68912.8909360075,5.16397901996456,TESSy
Austria,AT,2022-W12,national,AT,Austria,250075,4714316,8932664,52776.1483024549,5.3045871341675,TESSy
Austria,AT,2022-W13,national,AT,Austria,154021,4598686,8932664,51481.6856427153,3.34923932619013,TESSy
Austria,AT,2022-W14,national,AT,Austria,98666,3450406,8932664,38626.8418917358,2.85954754310073,TESSy
Austria,AT,2022-W15,national,AT,Austria,65447,1472830,8932664,16488.1383649939,4.44362214240612,TESSy
Austria,AT,2022-W16,national,AT,Austria,50967,1492969,8932664,16713.5918243427,3.41380162615567,TESSy
Austria,AT,2022-W17,national,AT,Austria,42790,1403772,8932664,15715.0431271119,3.04821580712537,TESSy
Austria,AT,2022-W18,national,AT,Austria,39279,1469716,8932664,16453.2775440787,2.67255714709509,TESSy
Austria,AT,2022-W19,national,AT,Austria,31695,1621328,8932664,18150.5539668793,1.95487896341764,TESSy
Austria,AT,2022-W20,national,AT,Austria,22601,1289409,8932664,14434.7643659271,1.75281853934632,TESSy
Austria,AT,2022-W21,national,AT,Austria,17013,1245967,8932664,13948.4368828829,1.36544547327497,TESSy
Austria,AT,2022-W22,national,AT,Austria,21596,1091054,8932664,12214.2061987331,1.97937040696428,TESSy
Austria,AT,2022-W23,national,AT,Austria,27872,798495,8932664,8939.04662707564,3.49056662846981,TESSy
Austria,AT,2022-W24,national,AT,Austria,43189,761356,8932664,8523.28040100915,5.67264197037917,TESSy
Austria,AT,2022-W25,national,AT,Austria,63126,876743,8932664,9815.02270767153,7.20005748548891,TESSy
Austria,AT,2022-W26,national,AT,Austria,74009,911142,8932664,10200.1149936906,8.12266364628126,TESSy
Austria,AT,2022-W27,national,AT,Austria,75806,869033,8932664,9728.71027053072,8.72302892985652,TESSy
Austria,AT,2022-W28,national,AT,Austria,86087,1019276,8932664,11410.6609181763,8.44589689151908,TESSy
Austria,AT,2022-W29,national,AT,Austria,82392,850510,8932664,9521.34771888879,9.68736405215694,TESSy
Austria,AT,2022-W30,national,AT,Austria,57426,665041,8932664,7445.04662886682,8.63495634103762,TESSy
Austria,AT,2022-W31,national,AT,Austria,45063,628744,8932664,7038.70648218717,7.16714592902676,TESSy
Austria,AT,2022-W32,national,AT,Austria,41049,645056,8932664,7221.31717928717,6.36363354499454,TESSy
Austria,AT,2022-W33,national,AT,Austria,,,8932664,,,
Austria,AT,2022-W34,national,AT,Austria,,,8932664,,,
Austria,AT,2022-W35,national,AT,Austria,,,8932664,,,
Austria,AT,2022-W36,national,AT,Austria,60313,631561,8932664,7070.24242711917,9.54982970766086,TESSy
Austria,AT,2022-W37,national,AT,Austria,,,8932664,,,
Austria,AT,2022-W38,national,AT,Austria,,,8932664,,,
Austria,AT,2022-W39,national,AT,Austria,,,8932664,,,
Austria,AT,2022-W40,national,AT,Austria,98002,862202,8932664,9652.23812291608,11.3664779251266,TESSy
Belgium,BE,2020-W01,national,BE,Belgium,,,11566041,,,
Belgium,BE,2020-W02,national,BE,Belgium,,,11566041,,,
Belgium,BE,2020-W03,national,BE,Belgium,,,11566041,,,
Belgium,BE,2020-W04,national,BE,Belgium,,,11566041,,,
Belgium,BE,2020-W05,national,BE,Belgium,,,11566041,,,
Belgium,BE,2020-W06,national,BE,Belgium,,,11566041,,,
Belgium,BE,2020-W07,national,BE,Belgium,,,11566041,,,
Belgium,BE,2020-W08,national,BE,Belgium,,,11566041,,,
Belgium,BE,2020-W09,national,BE,Belgium,0,82,11566041,0.708972067451603,0,Country website
Belgium,BE,2020-W10,national,BE,Belgium,0,4406,11566041,38.0942796242898,0,Country website
Belgium,BE,2020-W11,national,BE,Belgium,3678,9924,11566041,85.8029121632891,37.0616686819831,Country website
Belgium,BE,2020-W12,national,BE,Belgium,3673,17066,11566041,147.552650038159,21.5223250908239,Country website
Belgium,BE,2020-W13,national,BE,Belgium,8130,27141,11566041,234.661108325658,29.9546811097601,Country website
Belgium,BE,2020-W14,national,BE,Belgium,9694,38426,11566041,332.231227608479,25.2277104044137,Country website
Belgium,BE,2020-W15,national,BE,Belgium,11175,53517,11566041,462.708026022042,20.8812153147598,Country website
Belgium,BE,2020-W16,national,BE,Belgium,7963,65399,11566041,565.439807795943,12.1760271563785,Country website
Belgium,BE,2020-W17,national,BE,Belgium,5703,105901,11566041,915.6201331121,5.38521826989358,Country website
Belgium,BE,2020-W18,national,BE,Belgium,3095,138836,11566041,1200.37617020379,2.22924889798035,Country website
Belgium,BE,2020-W19,national,BE,Belgium,3051,146708,11566041,1268.43748867914,2.0796411920277,Country website
Belgium,BE,2020-W20,national,BE,Belgium,2071,120385,11566041,1040.84880902636,1.72031399260705,Country website
Belgium,BE,2020-W21,national,BE,Belgium,1510,85575,11566041,739.881520392328,1.76453403447269,Country website
Belgium,BE,2020-W22,national,BE,Belgium,1144,87209,11566041,754.009085736424,1.31179121420954,TESSy
Belgium,BE,2020-W23,national,BE,Belgium,847,75991,11566041,657.018248508716,1.11460567698806,TESSy
Belgium,BE,2020-W24,national,BE,Belgium,671,86874,11566041,751.11267546086,0.772382991458895,TESSy
Belgium,BE,2020-W25,national,BE,Belgium,668,88901,11566041,768.638119128231,0.751397622073992,TESSy
Belgium,BE,2020-W26,national,BE,Belgium,607,93868,11566041,811.582805213988,0.646652746409852,TESSy
Belgium,BE,2020-W27,national,BE,Belgium,637,85012,11566041,735.013821929215,0.749305980332188,TESSy
Belgium,BE,2020-W28,national,BE,Belgium,704,77973,11566041,674.154622139071,0.902876636784528,TESSy
Belgium,BE,2020-W29,national,BE,Belgium,1385,86865,11566041,751.034861453457,1.59442813561273,TESSy
Belgium,BE,2020-W30,national,BE,Belgium,2489,99622,11566041,861.331893947117,2.49844411876895,TESSy
Belgium,BE,2020-W31,national,BE,Belgium,3759,145338,11566041,1256.59246755221,2.58638484085373,TESSy
Belgium,BE,2020-W32,national,BE,Belgium,4340,141302,11566041,1221.69720823227,3.07143564846924,TESSy
Belgium,BE,2020-W33,national,BE,Belgium,3751,127215,11566041,1099.90099464458,2.94855166450497,TESSy
Belgium,BE,2020-W34,national,BE,Belgium,3453,137022,11566041,1184.69232471163,2.52003327932741,TESSy
Belgium,BE,2020-W35,national,BE,Belgium,3121,145319,11566041,1256.42819353658,2.14768887757279,TESSy
Belgium,BE,2020-W36,national,BE,Belgium,3655,159252,11566041,1376.89292299759,2.29510461407078,TESSy
Belgium,BE,2020-W37,national,BE,Belgium,6158,213854,11566041,1848.98185991213,2.87953463577955,TESSy
Belgium,BE,2020-W38,national,BE,Belgium,10108,251200,11566041,2171.87540663223,4.02388535031847,TESSy
Belgium,BE,2020-W39,national,BE,Belgium,11274,256649,11566041,2218.98746511447,4.3927698919536,TESSy
Belgium,BE,2020-W40,national,BE,Belgium,18895,259284,11566041,2241.76967728197,7.28737600468984,TESSy
Belgium,BE,2020-W41,national,BE,Belgium,38852,309616,11566041,2676.94019068409,12.5484471086766,TESSy
Belgium,BE,2020-W42,national,BE,Belgium,72232,418567,11566041,3618.93062630506,17.2569743911966,TESSy
Belgium,BE,2020-W43,national,BE,Belgium,105383,467257,11566041,4039.90440635651,22.5535411989548,TESSy
Belgium,BE,2020-W44,national,BE,Belgium,99584,416375,11566041,3599.97859250196,23.9169018312819,TESSy
Belgium,BE,2020-W45,national,BE,Belgium,54006,259546,11566041,2244.03492949748,20.8078722076241,TESSy
Belgium,BE,2020-W46,national,BE,Belgium,33967,199500,11566041,1724.87716410481,17.0260651629073,TESSy
Belgium,BE,2020-W47,national,BE,Belgium,22312,200292,11566041,1731.7247967563,11.1397359854612,TESSy
Belgium,BE,2020-W48,national,BE,Belgium,16261,205086,11566041,1773.17372469975,7.92886886476893,TESSy
Belgium,BE,2020-W49,national,BE,Belgium,15289,209927,11566041,1815.02901468186,7.28300790274715,TESSy
Belgium,BE,2020-W50,national,BE,Belgium,16840,234165,11566041,2024.59078261957,7.1915102598595,TESSy
Belgium,BE,2020-W51,national,BE,Belgium,17714,270716,11566041,2340.61075868571,6.54338864344922,TESSy
Belgium,BE,2020-W52,national,BE,Belgium,12607,206608,11566041,1786.33293795172,6.10189344071866,TESSy
Belgium,BE,2020-W53,national,BE,Belgium,8976,180686,11566041,1562.21130462878,4.96773408011689,TESSy
Belgium,BE,2021-W01,national,BE,Belgium,13692,308891,11566041,2670.67184008772,4.43263157553959,TESSy
Belgium,BE,2021-W02,national,BE,Belgium,13093,307162,11566041,2655.72290466548,4.26257154205273,TESSy
Belgium,BE,2021-W03,national,BE,Belgium,14641,312018,11566041,2697.70788465993,4.69235749219596,TESSy
Belgium,BE,2021-W04,national,BE,Belgium,16375,354286,11566041,3063.15704742876,4.62197207905478,TESSy
Belgium,BE,2021-W05,national,BE,Belgium,14892,348328,11566041,3011.64417452783,4.27528076984911,TESSy
Belgium,BE,2021-W06,national,BE,Belgium,12527,299526,11566041,2589.70204238425,4.18227466063046,TESSy
Belgium,BE,2021-W07,national,BE,Belgium,15361,266185,11566041,2301.4357289586,5.77079850479929,TESSy
Belgium,BE,2021-W08,national,BE,Belgium,16648,288336,11566041,2492.95329317958,5.77381943288386,TESSy
Belgium,BE,2021-W09,national,BE,Belgium,16429,309353,11566041,2674.66629246775,5.31076149253442,TESSy
Belgium,BE,2021-W10,national,BE,Belgium,21255,340088,11566041,2940.40112774976,6.24985297922891,TESSy
Belgium,BE,2021-W11,national,BE,Belgium,29329,416389,11566041,3600.09963651348,7.04365389095293,TESSy
Belgium,BE,2021-W12,national,BE,Belgium,33998,481533,11566041,4163.33471409967,7.060367617588,TESSy
Belgium,BE,2021-W13,national,BE,Belgium,29873,415163,11566041,3589.499639505,7.19548707375176,TESSy
Belgium,BE,2021-W14,national,BE,Belgium,24193,285086,11566041,2464.85379050619,8.48621117838126,TESSy
Belgium,BE,2021-W15,national,BE,Belgium,24371,282774,11566041,2444.86423660438,8.61854343044269,TESSy
Belgium,BE,2021-W16,national,BE,Belgium,24423,311363,11566041,2692.04475412114,7.84389924300575,TESSy
Belgium,BE,2021-W17,national,BE,Belgium,20783,332183,11566041,2872.05449124726,6.25649115096197,TESSy
Belgium,BE,2021-W18,national,BE,Belgium,20975,370831,11566041,3206.20513103836,5.65621536495061,TESSy
Belgium,BE,2021-W19,national,BE,Belgium,14649,295024,11566041,2550.77774668099,4.96535875047454,TESSy
Belgium,BE,2021-W20,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W21,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W22,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W23,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W24,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W25,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W26,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W27,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W28,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W29,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W30,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W31,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W32,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W33,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W34,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W35,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W36,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W37,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W38,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W39,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W40,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W41,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W42,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W43,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W44,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W45,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W46,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W47,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W48,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W49,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W50,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W51,national,BE,Belgium,,,11566041,,,
Belgium,BE,2021-W52,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W01,national,BE,Belgium,155824,2,11566041,0.017292001645161,,TESSy
Belgium,BE,2022-W02,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W03,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W04,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W05,national,BE,Belgium,185902,1,11566041,0.00864600082258052,,TESSy
Belgium,BE,2022-W06,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W07,national,BE,Belgium,63181,2,11566041,0.017292001645161,,TESSy
Belgium,BE,2022-W08,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W09,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W10,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W11,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W12,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W13,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W14,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W15,national,BE,Belgium,52575,2,11566041,0.017292001645161,,TESSy
Belgium,BE,2022-W16,national,BE,Belgium,40214,7,11566041,0.0605220057580636,,TESSy
Belgium,BE,2022-W17,national,BE,Belgium,32666,1,11566041,0.00864600082258052,,TESSy
Belgium,BE,2022-W18,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W19,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W20,national,BE,Belgium,16120,1,11566041,0.00864600082258052,,TESSy
Belgium,BE,2022-W21,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W22,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W23,national,BE,Belgium,13506,1,11566041,0.00864600082258052,,TESSy
Belgium,BE,2022-W24,national,BE,Belgium,,,11566041,,,
Belgium,BE,2022-W25,national,BE,Belgium,28191,2,11566041,0.017292001645161,,TESSy
Belgium,BE,2022-W26,national,BE,Belgium,40429,2,11566041,0.017292001645161,,TESSy
Belgium,BE,2022-W27,national,BE,Belgium,54886,4,11566041,0.0345840032903221,,TESSy
Belgium,BE,2022-W28,national,BE,Belgium,48062,4,11566041,0.0345840032903221,,TESSy
Belgium,BE,2022-W29,national,BE,Belgium,29366,3,11566041,0.0259380024677416,,TESSy
Belgium,BE,2022-W30,national,BE,Belgium,26917,15,11566041,0.129690012338708,,TESSy
Belgium,BE,2022-W31,national,BE,Belgium,19476,11,11566041,0.0951060090483857,,TESSy
Belgium,BE,2022-W32,national,BE,Belgium,14944,6,11566041,0.0518760049354831,,TESSy
Belgium,BE,2022-W33,national,BE,Belgium,11634,7,11566041,0.0605220057580636,,TESSy
Belgium,BE,2022-W34,national,BE,Belgium,10686,10,11566041,0.0864600082258052,,TESSy
Belgium,BE,2022-W35,national,BE,Belgium,10441,19,11566041,0.16427401562903,,TESSy
Belgium,BE,2022-W36,national,BE,Belgium,11334,28594,11566041,247.223747520867,39.63768622788,TESSy
Belgium,BE,2022-W37,national,BE,Belgium,13097,69995,11566041,605.176827576523,18.7113365240374,TESSy
Belgium,BE,2022-W38,national,BE,Belgium,16157,83179,11566041,719.165702421425,19.4243739405379,TESSy
Belgium,BE,2022-W39,national,BE,Belgium,20131,89533,11566041,774.102391648102,22.48444707538,TESSy
Belgium,BE,2022-W40,national,BE,Belgium,12434,89016,11566041,769.632409222828,13.9682753662263,TESSy
Bulgaria,BG,2020-W01,national,BG,Bulgaria,0,23370,6916548,337.885315044441,0,TESSy
Bulgaria,BG,2020-W02,national,BG,Bulgaria,,,6916548,,,
Bulgaria,BG,2020-W03,national,BG,Bulgaria,,,6916548,,,
Bulgaria,BG,2020-W04,national,BG,Bulgaria,,,6916548,,,
Bulgaria,BG,2020-W05,national,BG,Bulgaria,,,6916548,,,
Bulgaria,BG,2020-W06,national,BG,Bulgaria,,,6916548,,,
Bulgaria,BG,2020-W07,national,BG,Bulgaria,,,6916548,,,
Bulgaria,BG,2020-W08,national,BG,Bulgaria,,,6916548,,,
Bulgaria,BG,2020-W09,national,BG,Bulgaria,,,6916548,,,
Bulgaria,BG,2020-W10,national,BG,Bulgaria,,,6916548,,,
Bulgaria,BG,2020-W11,national,BG,Bulgaria,,,6916548,,,
Bulgaria,BG,2020-W12,national,BG,Bulgaria,,,6916548,,,
Bulgaria,BG,2020-W13,national,BG,Bulgaria,,,6916548,,,
